ID,center_x,center_y,jinkou
889,1071.0,1429.5,9
890,1072.5,1429.0,8
891,1073.0,1429.5,5
892,1073.5,1429.5,105
893,1073.5,1429.0,37
894,1074.0,1429.5,375
895,1074.5,1429.5,77
896,1074.0,1429.0,17
897,1074.5,1429.0,132
898,1075.0,1429.0,78
899,1075.5,1429.0,33
900,1070.0,1428.0,13
901,1070.5,1428.0,19
902,1071.5,1428.5,1
903,1071.0,1428.0,3
904,1071.5,1428.0,5
905,1072.5,1428.5,12
906,1073.0,1428.5,58
907,1073.5,1428.5,42
908,1073.5,1428.0,9
909,1074.0,1428.5,2
910,1074.0,1428.0,21
911,1075.5,1428.5,43
912,1075.5,1428.0,15
913,1076.0,1428.5,111
914,1076.5,1428.5,24
915,1076.0,1428.0,66
916,1076.5,1428.0,47
917,1077.0,1428.0,9
918,1077.5,1428.0,13
919,1070.0,1427.5,20
920,1070.5,1427.5,13
921,1070.5,1427.0,2
922,1071.0,1427.5,11
923,1071.5,1427.5,2
924,1071.0,1427.0,2
925,1071.5,1427.0,7
926,1072.5,1427.0,3
927,1074.0,1427.5,15
928,1074.5,1427.5,15
929,1077.5,1427.5,3
930,1078.0,1427.0,2
931,1079.5,1427.0,3
932,1071.5,1426.5,4
933,1072.0,1426.5,6
934,1072.5,1426.5,7
935,1072.5,1426.0,12
936,1073.0,1426.0,6
937,1075.0,1426.5,14
938,1075.5,1426.5,4
939,1075.0,1426.0,5
940,1075.5,1426.0,18
941,1078.0,1426.5,4
942,1078.5,1426.5,11
943,1078.0,1426.0,11
944,1079.0,1426.5,3
945,1079.5,1426.0,5
946,1070.5,1425.5,2
947,1071.0,1425.5,2
948,1072.5,1425.0,1
949,1075.5,1425.5,7
950,1076.0,1425.5,5
951,1076.0,1425.0,4
952,1076.5,1425.0,7
953,1078.5,1425.5,3
954,1079.0,1425.5,63
955,1079.5,1425.5,53
956,1079.0,1425.0,14
957,1079.5,1425.0,26
958,1072.0,1424.0,15
959,1074.0,1424.5,3
960,1074.0,1424.0,13
961,1074.5,1424.0,3
962,1075.0,1424.0,2
963,1076.5,1424.5,6
964,1077.0,1424.5,9
965,1077.0,1424.0,9
966,1077.5,1424.0,1
967,1078.5,1424.0,18
968,1079.0,1424.5,2
969,1079.5,1424.5,3
970,1079.0,1424.0,5
971,1079.5,1424.0,2
972,1070.5,1423.5,14
973,1070.0,1423.0,10
974,1070.5,1423.0,39
975,1071.0,1423.5,18
976,1071.5,1423.5,9
977,1071.0,1423.0,2
978,1072.0,1423.5,32
979,1072.0,1423.0,23
980,1072.5,1423.0,33
981,1073.0,1423.0,53
982,1073.5,1423.0,23
983,1074.0,1423.5,14
984,1074.5,1423.0,4
985,1075.0,1423.5,6
986,1075.0,1423.0,10
987,1075.5,1423.0,5
988,1077.0,1423.5,14
989,1077.5,1423.5,7
990,1070.0,1422.5,68
991,1070.5,1422.5,50
992,1070.0,1422.0,17
993,1071.0,1422.5,6
